"Distracted","Drugs","NoRestraint","MultiFatality","Fire","HitAndRun","Speeding","previous_recorded_crashes","previous_dwi_convictions","previous_recorded_suspensions_and_revocations","travel_speed","Makers","DrunkDrivers","Incl_Weather","Intersection","date_of_crash","hour_of_crash"
1,0,1,0,0,0,0,0,0,0,10,"Toyota",0,0,0,2015-06-11,14
0,0,0,0,0,0,0,0,0,0,17,"Toyota",0,0,1,2015-07-21,13
0,0,1,0,0,0,0,0,0,0,17,"Toyota",0,0,1,2015-07-21,13
0,0,0,0,0,0,0,0,0,0,30,"Toyota",0,0,0,2015-08-17,16
1,0,0,0,0,0,0,0,0,0,30,"Toyota",0,0,0,2015-08-17,16
0,0,1,1,0,0,0,1,0,0,55,"Toyota",0,1,0,2015-06-08,7
1,0,1,1,0,0,0,1,0,0,55,"Toyota",0,1,0,2015-06-08,7
1,0,1,1,0,0,0,1,0,0,55,"Toyota",0,1,0,2015-06-08,7
0,0,0,1,0,0,0,1,0,0,55,"Toyota",0,1,0,2015-06-08,7
1,0,0,1,0,0,0,1,0,0,55,"Toyota",0,1,0,2015-06-08,7
1,0,0,1,0,0,0,1,0,0,55,"Toyota",0,1,0,2015-06-08,7
0,0,0,1,0,0,0,1,0,0,55,"Toyota",0,1,0,2015-06-08,7
1,0,0,1,0,0,0,1,0,0,55,"Toyota",0,1,0,2015-06-08,7
1,0,0,1,0,0,0,1,0,0,55,"Toyota",0,1,0,2015-06-08,7
0,0,0,0,0,0,1,0,0,1,75,"Toyota",1,0,0,2015-12-05,3
0,0,0,0,0,0,0,0,0,0,0,"Toyota",1,0,0,2015-01-14,22
1,0,0,0,0,0,0,0,0,0,0,"Toyota",1,0,0,2015-01-14,22
0,0,0,0,0,0,0,0,0,0,0,"Toyota",1,0,0,2015-01-14,22
1,0,0,0,0,0,0,0,0,0,0,"Toyota",1,0,0,2015-01-14,22
0,0,0,0,0,0,0,0,0,0,0,"Toyota",1,0,0,2015-06-15,17
1,0,0,0,0,0,0,0,0,0,0,"Toyota",1,0,0,2015-06-15,17
0,0,0,0,0,0,0,0,0,0,0,"Toyota",1,0,0,2015-06-15,17
1,0,0,0,0,0,0,0,0,0,0,"Toyota",1,0,0,2015-06-15,17
0,0,0,0,0,0,0,0,0,0,0,"Toyota",1,0,0,2015-06-15,17
1,0,0,0,0,0,0,0,0,0,0,"Toyota",1,0,0,2015-06-15,17
0,0,0,1,1,0,0,0,0,0,70,"Toyota",0,0,0,2015-04-05,11
0,0,0,1,0,0,0,0,0,0,70,"Toyota",0,0,0,2015-04-05,11
0,0,0,1,1,0,0,0,0,0,70,"Toyota",0,0,0,2015-04-05,11
0,0,0,1,0,0,0,0,0,0,70,"Toyota",0,0,0,2015-04-05,11
1,0,0,0,0,0,1,1,0,1,65,"Toyota",1,1,0,2015-12-09,8
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,1,2015-11-25,14
1,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,1,2015-11-25,14
0,0,0,0,0,0,0,0,0,0,15,"Toyota",0,0,0,2015-12-21,13
0,0,0,0,0,0,0,0,0,0,15,"Toyota",0,0,0,2015-12-21,13
0,0,0,0,0,0,0,0,0,0,0,"Toyota",1,1,1,2015-07-01,20
0,0,0,0,0,0,0,0,0,0,0,"Toyota",1,1,1,2015-07-01,20
0,0,0,0,0,0,0,0,0,0,0,"Toyota",1,1,1,2015-07-01,20
0,0,0,0,0,0,0,2,0,0,45,"Toyota",0,1,0,2015-08-27,16
1,0,0,0,0,0,0,2,0,0,45,"Toyota",0,1,0,2015-08-27,16
0,0,0,0,0,0,0,2,0,0,45,"Toyota",0,1,0,2015-08-27,16
1,0,0,0,0,0,0,2,0,0,45,"Toyota",0,1,0,2015-08-27,16
0,0,0,1,0,0,0,0,0,0,0,"Toyota",0,1,0,2015-03-03,13
0,0,0,1,0,0,0,0,0,0,0,"Toyota",0,1,0,2015-03-03,13
0,0,0,0,0,0,0,0,0,0,40,"Toyota",0,0,1,2015-03-20,22
0,0,0,0,0,0,0,0,0,0,40,"Toyota",0,0,1,2015-03-20,22
0,0,0,0,0,0,0,0,0,0,55,"Toyota",1,0,0,2015-10-15,16
1,0,0,0,0,0,0,0,0,0,55,"Toyota",1,0,0,2015-10-15,16
0,0,0,0,0,0,0,0,0,0,55,"Toyota",1,0,0,2015-10-15,16
1,0,0,0,0,0,0,0,0,0,55,"Toyota",1,0,0,2015-10-15,16
0,0,0,1,0,0,0,1,0,0,0,"Toyota",0,1,0,2015-03-02,8
1,0,0,1,0,0,0,1,0,0,0,"Toyota",0,1,0,2015-03-02,8
0,0,0,1,0,0,0,1,0,0,0,"Toyota",0,1,0,2015-03-02,8
1,0,0,1,0,0,0,1,0,0,0,"Toyota",0,1,0,2015-03-02,8
0,0,0,1,0,0,0,1,0,0,0,"Toyota",0,1,0,2015-03-02,8
1,0,0,1,0,0,0,1,0,0,0,"Toyota",0,1,0,2015-03-02,8
0,0,1,1,0,0,0,1,0,0,0,"Toyota",0,1,0,2015-03-02,8
1,0,1,1,0,0,0,1,0,0,0,"Toyota",0,1,0,2015-03-02,8
0,0,0,0,0,0,0,0,0,0,30,"Toyota",0,0,1,2015-07-13,15
0,0,0,0,0,0,0,0,0,0,30,"Toyota",0,0,1,2015-07-13,15
1,0,0,0,0,0,0,0,0,0,5,"Toyota",0,1,0,2015-11-05,19
1,0,0,0,0,0,0,0,0,0,5,"Toyota",0,1,0,2015-11-05,19
1,0,0,0,0,0,0,0,0,0,5,"Toyota",0,1,0,2015-11-05,19
0,1,0,0,0,0,0,0,0,0,0,"Toyota",1,0,1,2015-04-13,16
0,0,0,0,0,0,0,0,0,0,0,"Toyota",1,0,1,2015-04-13,16
0,0,0,0,0,0,0,0,0,0,0,"Toyota",1,0,1,2015-04-13,16
0,0,0,0,0,0,0,0,0,0,70,"Toyota",0,0,0,2015-03-30,23
1,0,0,0,0,0,0,0,0,0,70,"Toyota",0,0,0,2015-03-30,23
0,0,0,0,0,0,0,0,0,0,70,"Toyota",0,0,0,2015-03-30,23
1,0,0,0,0,0,0,0,0,0,70,"Toyota",0,0,0,2015-03-30,23
0,0,0,0,0,0,0,0,0,0,10,"Toyota",0,0,1,2015-06-14,10
0,0,1,0,0,0,0,0,0,0,10,"Toyota",0,0,1,2015-06-14,10
0,0,1,0,0,0,0,0,0,0,10,"Toyota",0,0,1,2015-06-14,10
0,0,0,0,0,0,0,0,0,0,0,"Toyota",1,0,0,2015-07-08,23
0,1,1,0,0,0,0,0,0,0,0,"Toyota",1,0,0,2015-07-08,23
0,0,0,0,0,0,0,0,0,0,53,"Toyota",0,0,0,2015-10-14,5
0,0,0,0,0,0,0,0,0,0,53,"Toyota",0,0,0,2015-10-14,5
0,0,0,0,0,0,0,0,0,0,53,"Toyota",0,0,0,2015-10-14,5
0,0,1,1,0,0,0,2,0,1,50,"Toyota",0,0,1,2015-06-25,6
0,0,0,1,0,0,0,2,0,1,50,"Toyota",0,0,1,2015-06-25,6
1,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-02-05,14
1,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-02-05,14
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-03-18,8
1,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-03-18,8
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-03-18,8
1,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-03-18,8
0,0,0,0,0,0,0,2,0,0,70,"Toyota",1,0,0,2015-12-21,3
1,0,0,0,0,0,0,2,0,0,70,"Toyota",1,0,0,2015-12-21,3
0,0,0,0,0,0,0,2,0,0,70,"Toyota",1,0,0,2015-12-21,3
1,0,0,0,0,0,0,2,0,0,70,"Toyota",1,0,0,2015-12-21,3
0,0,0,0,0,0,0,2,0,0,70,"Toyota",1,0,0,2015-12-21,3
1,0,0,0,0,0,0,2,0,0,70,"Toyota",1,0,0,2015-12-21,3
0,0,0,0,0,0,1,0,0,0,65,"Toyota",0,0,0,2015-12-08,8
0,0,0,0,0,0,0,0,0,0,60,"Toyota",0,0,0,2015-06-12,12
0,0,0,0,0,0,0,0,0,0,60,"Toyota",0,0,0,2015-06-12,12
0,0,0,0,0,0,0,0,0,1,55,"Toyota",0,0,0,2015-07-09,4
0,0,0,0,1,0,0,0,0,1,55,"Toyota",0,0,0,2015-07-09,4
0,0,0,0,1,0,0,0,0,1,55,"Toyota",0,0,0,2015-07-09,4
0,0,0,0,0,0,1,0,0,0,40,"Toyota",0,1,1,2015-08-18,15
0,0,0,0,0,0,1,0,0,0,40,"Toyota",0,1,1,2015-08-18,15
0,0,1,0,0,0,1,0,0,0,40,"Toyota",0,1,1,2015-08-18,15
1,0,0,0,0,0,0,1,0,3,10,"Toyota",1,1,1,2015-03-23,16
1,0,0,0,0,0,0,1,0,3,10,"Toyota",1,1,1,2015-03-23,16
0,0,0,0,0,0,0,0,0,0,10,"Toyota",0,0,1,2015-02-17,6
1,0,0,0,0,0,0,0,0,0,10,"Toyota",0,0,1,2015-02-17,6
0,0,0,0,0,0,0,0,0,0,10,"Toyota",0,0,1,2015-02-17,6
1,0,0,0,0,0,0,0,0,0,10,"Toyota",0,0,1,2015-02-17,6
0,0,0,0,0,0,0,0,0,0,5,"Toyota",0,0,1,2015-11-15,17
1,0,0,0,0,0,0,0,0,0,5,"Toyota",0,0,1,2015-11-15,17
0,0,0,0,0,0,0,0,0,0,5,"Toyota",0,0,1,2015-11-15,17
1,0,0,0,0,0,0,0,0,0,5,"Toyota",0,0,1,2015-11-15,17
0,0,0,0,0,0,0,0,0,0,45,"Toyota",0,1,0,2015-08-13,7
1,0,0,0,0,0,0,0,0,0,45,"Toyota",0,1,0,2015-08-13,7
0,0,0,0,0,0,0,0,0,0,45,"Toyota",0,1,0,2015-08-13,7
1,0,0,0,0,0,0,0,0,0,45,"Toyota",0,1,0,2015-08-13,7
0,0,0,0,0,0,0,0,0,0,10,"Toyota",0,0,1,2015-02-28,20
0,0,0,0,0,0,0,0,0,0,10,"Toyota",0,0,1,2015-02-28,20
0,1,0,0,0,0,0,0,0,0,0,"Toyota",0,0,1,2015-03-05,11
1,1,0,0,0,0,0,0,0,0,0,"Toyota",0,0,1,2015-03-05,11
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,1,2015-03-05,11
1,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,1,2015-03-05,11
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-09-17,20
1,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-09-17,20
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-09-17,20
1,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-09-17,20
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-09-17,20
1,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-09-17,20
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-09-17,20
1,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-09-17,20
0,0,0,0,0,0,0,0,0,0,15,"Toyota",0,1,1,2015-11-19,15
0,0,0,0,0,0,0,0,0,0,15,"Toyota",0,1,1,2015-11-19,15
0,0,0,0,0,0,0,0,0,0,15,"Toyota",0,1,1,2015-04-16,17
0,0,0,0,0,0,0,0,0,0,15,"Toyota",0,1,1,2015-04-16,17
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,1,2015-01-18,14
0,0,1,0,0,0,0,0,0,0,0,"Toyota",0,0,1,2015-01-18,14
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,1,2015-01-18,14
1,0,0,0,0,0,0,1,0,0,10,"Toyota",0,1,0,2015-03-03,19
1,0,0,0,0,0,0,1,0,0,10,"Toyota",0,1,0,2015-03-03,19
1,0,0,1,0,0,0,0,0,0,11,"Toyota",1,0,1,2015-06-14,18
1,0,0,1,0,0,0,0,0,0,11,"Toyota",1,0,1,2015-06-14,18
1,0,0,1,0,0,0,0,0,0,11,"Toyota",1,0,1,2015-06-14,18
1,0,0,1,0,0,0,0,0,0,11,"Toyota",1,0,1,2015-06-14,18
1,0,0,1,0,0,0,0,0,0,11,"Toyota",1,0,1,2015-06-14,18
0,0,0,0,0,0,0,2,0,0,31,"Toyota",0,0,0,2015-07-11,13
1,0,0,0,0,0,0,2,0,0,31,"Toyota",0,0,0,2015-07-11,13
0,0,0,0,0,0,0,2,0,0,31,"Toyota",0,0,0,2015-07-11,13
1,0,0,0,0,0,0,2,0,0,31,"Toyota",0,0,0,2015-07-11,13
0,0,0,0,0,0,0,2,0,0,31,"Toyota",0,0,0,2015-07-11,13
1,0,0,0,0,0,0,2,0,0,31,"Toyota",0,0,0,2015-07-11,13
0,0,0,0,0,0,0,0,0,0,30,"Toyota",0,1,0,2015-09-28,18
1,0,0,0,0,0,0,0,0,0,30,"Toyota",0,1,0,2015-09-28,18
0,0,0,0,0,0,0,0,0,0,30,"Toyota",0,1,0,2015-09-28,18
1,0,0,0,0,0,0,0,0,0,30,"Toyota",0,1,0,2015-09-28,18
0,0,0,0,0,0,0,0,0,0,5,"Toyota",0,0,1,2015-07-03,11
0,0,0,0,0,0,0,0,0,0,5,"Toyota",0,0,1,2015-07-03,11
0,0,0,0,0,0,1,0,0,0,58,"Toyota",0,1,0,2015-08-19,8
1,0,0,0,0,0,1,0,0,0,58,"Toyota",0,1,0,2015-08-19,8
0,0,1,0,0,0,1,0,0,0,58,"Toyota",0,1,0,2015-08-19,8
1,0,1,0,0,0,1,0,0,0,58,"Toyota",0,1,0,2015-08-19,8
0,0,0,0,0,0,1,0,0,0,58,"Toyota",0,1,0,2015-08-19,8
1,0,0,0,0,0,1,0,0,0,58,"Toyota",0,1,0,2015-08-19,8
0,0,0,0,0,0,1,0,0,0,58,"Toyota",0,1,0,2015-08-19,8
1,0,0,0,0,0,1,0,0,0,58,"Toyota",0,1,0,2015-08-19,8
0,0,0,0,0,0,0,0,0,0,30,"Toyota",0,0,1,2015-01-03,22
1,0,0,0,0,0,0,0,0,0,30,"Toyota",0,0,1,2015-01-03,22
0,0,0,0,0,0,0,0,0,0,30,"Toyota",0,0,1,2015-01-03,22
1,0,0,0,0,0,0,0,0,0,30,"Toyota",0,0,1,2015-01-03,22
0,0,0,0,0,0,0,0,0,0,30,"Toyota",0,0,1,2015-01-03,22
1,0,0,0,0,0,0,0,0,0,30,"Toyota",0,0,1,2015-01-03,22
0,0,0,0,0,0,0,0,0,0,30,"Toyota",0,0,1,2015-01-03,22
1,0,0,0,0,0,0,0,0,0,30,"Toyota",0,0,1,2015-01-03,22
0,0,0,1,0,0,0,0,0,0,65,"Toyota",0,0,0,2015-12-04,16
1,0,1,1,0,0,1,0,0,0,68,"Toyota",0,0,0,2015-04-18,13
1,0,0,1,0,0,1,0,0,0,68,"Toyota",0,0,0,2015-04-18,13
1,0,0,1,0,0,1,0,0,0,68,"Toyota",0,0,0,2015-04-18,13
0,0,0,1,0,0,0,0,0,0,30,"Toyota",0,1,1,2015-01-12,20
0,1,0,1,0,0,0,0,0,0,30,"Toyota",0,1,1,2015-01-12,20
0,1,0,1,0,0,0,0,0,0,0,"Toyota",0,0,1,2015-05-24,16
0,0,0,1,0,0,0,0,0,0,0,"Toyota",0,0,1,2015-05-24,16
0,0,0,1,0,0,0,0,0,0,0,"Toyota",0,0,1,2015-05-24,16
0,0,1,0,0,0,0,2,0,0,45,"Toyota",0,1,1,2015-02-16,17
0,0,0,0,0,0,0,2,0,0,45,"Toyota",0,1,1,2015-02-16,17
0,0,0,0,0,0,0,2,0,0,45,"Toyota",0,1,1,2015-02-16,17
0,0,0,0,0,0,0,0,0,0,55,"Toyota",0,1,0,2015-11-11,6
1,0,0,0,0,0,0,0,0,0,16,"Toyota",0,0,1,2015-05-29,16
1,0,0,1,0,0,1,1,0,0,83,"Toyota",1,0,0,2015-05-02,22
1,0,0,1,0,0,1,1,0,0,83,"Toyota",1,0,0,2015-05-02,22
1,0,1,1,0,0,1,1,0,0,83,"Toyota",1,0,0,2015-05-02,22
1,1,0,1,0,0,1,1,0,0,83,"Toyota",1,0,0,2015-05-02,22
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-08-22,16
1,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-08-22,16
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-08-22,16
1,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-08-22,16
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-08-22,16
1,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-08-22,16
0,0,1,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-08-22,16
1,0,1,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-08-22,16
1,0,1,0,0,0,0,2,0,0,65,"Toyota",1,0,0,2015-09-05,2
1,0,0,0,0,0,0,2,0,0,65,"Toyota",1,0,0,2015-09-05,2
0,0,0,0,0,0,0,0,0,0,15,"Toyota",0,1,1,2015-10-03,20
0,0,0,0,0,0,0,0,0,0,15,"Toyota",0,1,1,2015-10-03,20
0,0,0,0,0,0,0,0,0,0,15,"Toyota",0,1,1,2015-10-03,20
0,0,0,1,1,0,0,0,0,0,65,"Toyota",1,0,0,2015-05-10,14
0,0,0,1,0,0,0,0,0,0,65,"Toyota",1,0,0,2015-05-10,14
0,0,0,1,1,0,0,0,0,0,65,"Toyota",1,0,0,2015-05-10,14
0,0,0,1,1,0,0,0,0,0,65,"Toyota",1,0,0,2015-05-10,14
0,0,0,1,1,0,0,0,0,0,65,"Toyota",1,0,0,2015-05-10,14
1,0,0,0,0,0,0,0,0,0,65,"Toyota",0,1,0,2015-12-08,19
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-10-25,6
1,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-10-25,6
0,0,0,0,0,0,0,0,0,0,45,"Toyota",0,1,0,2015-12-25,12
0,0,0,0,0,0,0,0,0,0,45,"Toyota",0,1,0,2015-12-25,12
0,0,0,0,0,0,0,1,0,0,60,"Toyota",1,1,0,2015-07-03,1
0,0,1,0,0,0,0,1,0,0,60,"Toyota",1,1,0,2015-07-03,1
0,0,0,0,0,0,0,1,0,0,60,"Toyota",1,1,0,2015-07-03,1
0,0,0,0,0,0,0,0,0,0,20,"Toyota",0,0,1,2015-01-06,17
1,0,0,0,0,0,0,0,0,0,20,"Toyota",0,0,1,2015-01-06,17
0,0,0,1,0,0,0,0,0,0,70,"Toyota",0,0,0,2015-12-15,16
1,0,0,1,0,0,0,0,0,0,70,"Toyota",0,0,0,2015-12-15,16
0,0,0,1,0,0,0,0,0,0,70,"Toyota",0,0,0,2015-12-15,16
1,0,0,1,0,0,0,0,0,0,70,"Toyota",0,0,0,2015-12-15,16
0,0,0,1,0,0,0,1,0,0,58,"Toyota",0,0,0,2015-11-03,6
1,0,0,1,0,0,0,1,0,0,58,"Toyota",0,0,0,2015-11-03,6
0,0,0,1,0,0,0,1,0,0,58,"Toyota",0,0,0,2015-11-03,6
1,0,0,1,0,0,0,1,0,0,58,"Toyota",0,0,0,2015-11-03,6
0,0,0,1,0,0,0,1,0,0,58,"Toyota",0,0,0,2015-11-03,6
1,0,0,1,0,0,0,1,0,0,58,"Toyota",0,0,0,2015-11-03,6
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-06-23,9
1,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-06-23,9
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-06-23,9
1,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-06-23,9
0,0,0,0,1,0,0,0,0,0,0,"Toyota",0,0,0,2015-06-23,9
1,0,0,0,1,0,0,0,0,0,0,"Toyota",0,0,0,2015-06-23,9
0,0,1,0,1,0,0,0,0,0,0,"Toyota",0,0,0,2015-06-23,9
1,0,1,0,1,0,0,0,0,0,0,"Toyota",0,0,0,2015-06-23,9
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-06-23,9
1,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-06-23,9
0,0,1,0,0,0,0,0,0,0,50,"Toyota",1,1,0,2015-06-12,18
0,0,0,0,0,0,0,0,0,0,50,"Toyota",1,1,0,2015-06-12,18
0,0,0,0,0,0,0,0,0,0,20,"Toyota",0,0,1,2015-12-20,18
1,0,1,0,0,0,0,0,0,0,40,"Toyota",1,0,0,2015-09-05,2
1,0,0,0,0,0,0,0,0,0,40,"Toyota",1,0,0,2015-09-05,2
1,0,0,0,0,0,0,0,0,0,55,"Toyota",0,0,0,2015-06-01,8
1,0,1,0,0,0,0,0,0,0,55,"Toyota",0,0,0,2015-06-01,8
1,0,0,0,0,0,0,0,0,0,55,"Toyota",0,0,0,2015-06-01,8
1,0,0,0,0,0,0,0,0,0,55,"Toyota",0,0,0,2015-06-01,8
0,0,0,0,0,0,0,0,0,0,52,"Toyota",0,0,1,2015-07-03,15
0,1,0,0,0,0,0,0,0,0,50,"Toyota",1,0,1,2015-11-01,7
0,0,0,0,0,0,0,0,0,0,50,"Toyota",1,0,1,2015-11-01,7
0,0,0,1,0,0,0,0,0,0,15,"Toyota",0,0,0,2015-11-20,21
0,0,0,1,0,0,0,0,0,0,15,"Toyota",0,0,0,2015-11-20,21
0,0,1,1,0,0,0,0,0,0,15,"Toyota",0,0,0,2015-11-20,21
0,0,1,1,0,0,0,0,0,0,15,"Toyota",0,0,0,2015-11-20,21
0,1,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-02-16,2
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-02-16,2
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-02-16,2
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-02-16,2
0,0,1,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-02-16,2
0,1,1,0,0,0,0,0,0,0,45,"Toyota",0,1,0,2015-01-15,11
0,0,0,0,0,0,0,0,0,0,45,"Toyota",0,1,0,2015-01-15,11
0,0,0,1,0,0,0,0,0,0,45,"Toyota",0,1,1,2015-09-11,14
0,0,0,1,0,0,0,0,0,0,45,"Toyota",0,1,1,2015-09-11,14
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-06-06,0
0,0,0,0,0,0,0,0,0,0,0,"Toyota",0,0,0,2015-06-06,0
0,1,0,0,0,0,0,0,0,0,45,"Toyota",1,0,1,2015-03-22,9
0,0,0,0,0,0,0,0,0,0,45,"Toyota",1,0,1,2015-03-22,9
0,0,0,0,0,0,0,0,0,0,45,"Toyota",1,0,1,2015-03-22,9
0,0,0,0,1,0,1,0,0,0,66,"Toyota",0,0,1,2015-09-10,15
1,0,0,0,1,0,1,0,0,0,66,"Toyota",0,0,1,2015-09-10,15
0,0,0,0,0,0,1,0,0,0,66,"Toyota",0,0,1,2015-09-10,15
1,0,0,0,0,0,1,0,0,0,66,"Toyota",0,0,1,2015-09-10,15
0,0,1,0,0,0,1,0,0,0,66,"Toyota",0,0,1,2015-09-10,15
1,0,1,0,0,0,1,0,0,0,66,"Toyota",0,0,1,2015-09-10,15
0,0,0,0,1,0,1,0,0,0,66,"Toyota",0,0,1,2015-09-10,15
1,0,0,0,1,0,1,0,0,0,66,"Toyota",0,0,1,2015-09-10,15
1,0,0,0,0,0,0,1,0,0,11,"Toyota",0,0,1,2015-07-24,18
1,0,0,0,0,0,0,1,0,0,11,"Toyota",0,0,1,2015-07-24,18
0,0,1,1,0,0,0,1,0,0,55,"Toyota",1,1,1,2015-05-14,13
1,0,1,1,0,0,0,1,0,0,55,"Toyota",1,1,1,2015-05-14,13
0,0,0,1,0,0,0,1,0,0,55,"Toyota",1,1,1,2015-05-14,13
1,0,0,1,0,0,0,1,0,0,55,"Toyota",1,1,1,2015-05-14,13
0,0,1,1,0,0,0,1,0,0,55,"Toyota",1,1,1,2015-05-14,13
1,0,1,1,0,0,0,1,0,0,55,"Toyota",1,1,1,2015-05-14,13
0,0,0,1,0,0,0,1,0,0,55,"Toyota",1,1,1,2015-05-14,13
1,0,0,1,0,0,0,1,0,0,55,"Toyota",1,1,1,2015-05-14,13
0,0,0,0,0,0,0,0,0,6,55,"Toyota",0,0,0,2015-11-26,19
1,0,0,0,0,0,0,0,0,6,55,"Toyota",0,0,0,2015-11-26,19
0,0,1,0,0,0,0,0,0,6,55,"Toyota",0,0,0,2015-11-26,19
1,0,1,0,0,0,0,0,0,6,55,"Toyota",0,0,0,2015-11-26,19
0,0,0,0,0,0,0,0,0,6,55,"Toyota",0,0,0,2015-11-26,19
1,0,0,0,0,0,0,0,0,6,55,"Toyota",0,0,0,2015-11-26,19
0,0,0,0,0,1,1,0,0,1,88,"Toyota",1,1,1,2015-12-19,20
1,0,0,0,0,1,1,0,0,1,88,"Toyota",1,1,1,2015-12-19,20
0,0,0,0,0,1,1,0,0,1,88,"Toyota",1,1,1,2015-12-19,20
1,0,0,0,0,1,1,0,0,1,88,"Toyota",1,1,1,2015-12-19,20
0,0,0,0,0,0,1,1,0,0,70,"Toyota",0,0,0,2015-09-22,15
1,0,0,0,0,0,1,1,0,0,70,"Toyota",0,0,0,2015-09-22,15
0,0,0,0,0,0,1,1,0,0,70,"Toyota",0,0,0,2015-09-22,15
1,0,0,0,0,0,1,1,0,0,70,"Toyota",0,0,0,2015-09-22,15
0,0,1,0,0,0,0,1,0,5,85,"Toyota",1,0,0,2015-04-12,3
0,0,0,0,0,0,0,1,0,5,85,"Toyota",1,0,0,2015-04-12,3
0,0,0,0,0,0,0,1,0,5,85,"Toyota",1,0,0,2015-04-12,3
0,0,0,0,0,0,0,0,0,0,5,"Toyota",0,1,1,2015-04-19,9
0,0,0,0,0,0,0,0,0,0,5,"Toyota",0,1,1,2015-04-19,9
0,1,0,0,0,0,1,0,0,0,69,"Toyota",0,0,0,2015-03-21,6
1,1,0,0,0,0,1,0,0,0,69,"Toyota",0,0,0,2015-03-21,6
0,0,0,0,0,0,1,0,0,0,69,"Toyota",0,0,0,2015-03-21,6
1,0,0,0,0,0,1,0,0,0,69,"Toyota",0,0,0,2015-03-21,6
0,0,0,0,1,0,1,0,0,0,69,"Toyota",0,0,0,2015-03-21,6
1,0,0,0,1,0,1,0,0,0,69,"Toyota",0,0,0,2015-03-21,6
0,0,0,1,0,0,0,2,0,0,60,"Toyota",0,1,0,2015-03-09,5
0,0,0,1,0,0,0,2,0,0,60,"Toyota",0,1,0,2015-03-09,5
0,0,1,1,0,0,0,0,0,0,25,"Toyota",1,0,0,2015-07-30,11
1,0,1,1,0,0,0,0,0,0,25,"Toyota",1,0,0,2015-07-30,11
0,0,0,1,0,0,0,0,0,0,25,"Toyota",1,0,0,2015-07-30,11
1,0,0,1,0,0,0,0,0,0,25,"Toyota",1,0,0,2015-07-30,11
0,0,0,1,0,0,0,0,0,0,25,"Toyota",1,0,0,2015-07-30,11
1,0,0,1,0,0,0,0,0,0,25,"Toyota",1,0,0,2015-07-30,11
0,0,0,0,0,0,0,0,0,5,5,"Toyota",0,0,0,2015-05-13,19
0,0,0,0,0,0,1,0,0,0,49,"Toyota",0,1,1,2015-11-11,6
0,0,0,0,0,0,0,0,0,0,40,"Toyota",1,1,0,2015-05-14,3
0,0,0,0,0,0,0,0,0,0,40,"Toyota",1,1,0,2015-05-14,3
0,0,0,1,0,0,0,0,0,0,57,"Toyota",0,0,0,2015-07-12,15
